track_id,canonical_composer,canonical_title,year,duration,midi_filename,audio_filename,midi_path,audio_path,official_split,composition_id,period,period_id
track_001035,Ludwig van Beethoven,"Sonata No. 7 in D Major, Op. 10 No. 3, First Movement",2011,278.132734688,2011/MIDI-Unprocessed_06_R1_2011_MID--AUDIO_R1-D2_15_Track15_wav.midi,2011/MIDI-Unprocessed_06_R1_2011_MID--AUDIO_R1-D2_15_Track15_wav.wav,data\raw\maestro-v3.0.0\2011\MIDI-Unprocessed_06_R1_2011_MID--AUDIO_R1-D2_15_Track15_wav.midi,data\raw\maestro-v3.0.0\2011\MIDI-Unprocessed_06_R1_2011_MID--AUDIO_R1-D2_15_Track15_wav.wav,train,ludwig_van_beethoven__sonata_no_7_in_d_major_op_10_no_3_first_movement,Classical,1
track_001036,Ludwig van Beethoven,"Sonata No. 7, Op. 10 No. 3 in D Major, I. Presto",2017,304.532695817,2017/MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--1.midi,2017/MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--1.wav,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--1.midi,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_047_PIANO047_MID--AUDIO-split_07-06-17_Piano-e_2-04_wav--1.wav,train,ludwig_van_beethoven__sonata_no_7_op_10_no_3_in_d_major_i_presto,Classical,1
track_001037,Ludwig van Beethoven,"Sonata No. 7, Op. 10 No. 3 in D Major, I. Presto",2017,289.1011475,2017/MIDI-Unprocessed_067_PIANO067_MID--AUDIO-split_07-07-17_Piano-e_3-03_wav--2.midi,2017/MIDI-Unprocessed_067_PIANO067_MID--AUDIO-split_07-07-17_Piano-e_3-03_wav--2.wav,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_067_PIANO067_MID--AUDIO-split_07-07-17_Piano-e_3-03_wav--2.midi,data\raw\maestro-v3.0.0\2017\MIDI-Unprocessed_067_PIANO067_MID--AUDIO-split_07-07-17_Piano-e_3-03_wav--2.wav,train,ludwig_van_beethoven__sonata_no_7_op_10_no_3_in_d_major_i_presto,Classical,1
track_001038,Ludwig van Beethoven,"Sonata No. 8 in C Minor, Op.13",2009,921.498811406,2009/MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_03_WAV.midi,2009/MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_03_WAV.wav,data\raw\maestro-v3.0.0\2009\MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_03_WAV.midi,data\raw\maestro-v3.0.0\2009\MIDI-Unprocessed_09_R1_2009_01-04_ORIG_MID--AUDIO_09_R1_2009_09_R1_2009_03_WAV.wav,test,ludwig_van_beethoven__sonata_no_8_in_c_minor_op_13,Classical,1
track_001039,Ludwig van Beethoven,Sonata Op. 10/3,2006,1405.96413891,2006/MIDI-Unprocessed_10_R1_2006_01-04_ORIG_MID--AUDIO_10_R1_2006_02_Track02_wav.midi,2006/MIDI-Unprocessed_10_R1_2006_01-04_ORIG_MID--AUDIO_10_R1_2006_02_Track02_wav.wav,data\raw\maestro-v3.0.0\2006\MIDI-Unprocessed_10_R1_2006_01-04_ORIG_MID--AUDIO_10_R1_2006_02_Track02_wav.midi,data\raw\maestro-v3.0.0\2006\MIDI-Unprocessed_10_R1_2006_01-04_ORIG_MID--AUDIO_10_R1_2006_02_Track02_wav.wav,train,ludwig_van_beethoven__sonata_op_10_3,Classical,1
track_001040,Ludwig van Beethoven,Sonata Op. 101,2006,1256.10718406,2006/MIDI-Unprocessed_21_R1_2006_01-04_ORIG_MID--AUDIO_21_R1_2006_02_Track02_wav.midi,2006/MIDI-Unprocessed_21_R1_2006_01-04_ORIG_MID--AUDIO_21_R1_2006_02_Track02_wav.wav,data\raw\maestro-v3.0.0\2006\MIDI-Unprocessed_21_R1_2006_01-04_ORIG_MID--AUDIO_21_R1_2006_02_Track02_wav.midi,data\raw\maestro-v3.0.0\2006\MIDI-Unprocessed_21_R1_2006_01-04_ORIG_MID--AUDIO_21_R1_2006_02_Track02_wav.wav,train,ludwig_van_beethoven__sonata_op_101,Classical,1
track_001041,Ludwig van Beethoven,Sonata Op. 110,2006,1075.70805891,2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_02_Track02_wav.midi,2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_02_Track02_wav.wav,data\raw\maestro-v3.0.0\2006\MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_02_Track02_wav.midi,data\raw\maestro-v3.0.0\2006\MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_02_Track02_wav.wav,train,ludwig_van_beethoven__sonata_op_110,Classical,1
track_001042,Ludwig van Beethoven,"Sonata Op. 31, No. 3 in E-flat Major",2004,1118.90161376,2004/MIDI-Unprocessed_XP_15_R1_2004_03_ORIG_MID--AUDIO_15_R1_2004_03_Track03_wav.midi,2004/MIDI-Unprocessed_XP_15_R1_2004_03_ORIG_MID--AUDIO_15_R1_2004_03_Track03_wav.wav,data\raw\maestro-v3.0.0\2004\MIDI-Unprocessed_XP_15_R1_2004_03_ORIG_MID--AUDIO_15_R1_2004_03_Track03_wav.midi,data\raw\maestro-v3.0.0\2004\MIDI-Unprocessed_XP_15_R1_2004_03_ORIG_MID--AUDIO_15_R1_2004_03_Track03_wav.wav,test,ludwig_van_beethoven__sonata_op_31_no_3_in_e_flat_major,Classical,1
track_001043,Ludwig van Beethoven,Sonata Op. 54 in F Major,2004,534.516585565,2004/MIDI-Unprocessed_XP_15_R1_2004_01-02_ORIG_MID--AUDIO_15_R1_2004_01_Track01_wav.midi,2004/MIDI-Unprocessed_XP_15_R1_2004_01-02_ORIG_MID--AUDIO_15_R1_2004_01_Track01_wav.wav,data\raw\maestro-v3.0.0\2004\MIDI-Unprocessed_XP_15_R1_2004_01-02_ORIG_MID--AUDIO_15_R1_2004_01_Track01_wav.midi,data\raw\maestro-v3.0.0\2004\MIDI-Unprocessed_XP_15_R1_2004_01-02_ORIG_MID--AUDIO_15_R1_2004_01_Track01_wav.wav,train,ludwig_van_beethoven__sonata_op_54_in_f_major,Classical,1
track_001044,Ludwig van Beethoven,Sonata Op. 78,2006,470.609839219,2006/MIDI-Unprocessed_05_R1_2006_01-05_ORIG_MID--AUDIO_05_R1_2006_01_Track01_wav.midi,2006/MIDI-Unprocessed_05_R1_2006_01-05_ORIG_MID--AUDIO_05_R1_2006_01_Track01_wav.wav,data\raw\maestro-v3.0.0\2006\MIDI-Unprocessed_05_R1_2006_01-05_ORIG_MID--AUDIO_05_R1_2006_01_Track01_wav.midi,data\raw\maestro-v3.0.0\2006\MIDI-Unprocessed_05_R1_2006_01-05_ORIG_MID--AUDIO_05_R1_2006_01_Track01_wav.wav,train,ludwig_van_beethoven__sonata_op_78,Classical,1
track_001045,Ludwig van Beethoven,"Sonata Op. 81 No. 26, 'Les Adieux'",2004,370.492842696,2004/MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_02_Track02_wav--2.midi,2004/MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_02_Track02_wav--2.wav,data\raw\maestro-v3.0.0\2004\MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_02_Track02_wav--2.midi,data\raw\maestro-v3.0.0\2004\MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_02_Track02_wav--2.wav,train,ludwig_van_beethoven__sonata_op_81_no_26_les_adieux,Classical,1
track_001046,Ludwig van Beethoven,"Sonata Op. 81 No. 26, 'Les Adieux'",2004,563.933165452,2004/MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_03_Track03_wav.midi,2004/MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_03_Track03_wav.wav,data\raw\maestro-v3.0.0\2004\MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_03_Track03_wav.midi,data\raw\maestro-v3.0.0\2004\MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_03_Track03_wav.wav,train,ludwig_van_beethoven__sonata_op_81_no_26_les_adieux,Classical,1
track_001047,Ludwig van Beethoven,"Sonata in A-flat, Op. 110",2004,362.762818735,2004/MIDI-Unprocessed_XP_01_R1_2004_01-02_ORIG_MID--AUDIO_01_R1_2004_02_Track02_wav.midi,2004/MIDI-Unprocessed_XP_01_R1_2004_01-02_ORIG_MID--AUDIO_01_R1_2004_02_Track02_wav.wav,data\raw\maestro-v3.0.0\2004\MIDI-Unprocessed_XP_01_R1_2004_01-02_ORIG_MID--AUDIO_01_R1_2004_02_Track02_wav.midi,data\raw\maestro-v3.0.0\2004\MIDI-Unprocessed_XP_01_R1_2004_01-02_ORIG_MID--AUDIO_01_R1_2004_02_Track02_wav.wav,train,ludwig_van_beethoven__sonata_in_a_flat_op_110,Classical,1
track_001048,Ludwig van Beethoven,"Sonata in A-flat, Op. 110",2004,732.784163067,2004/MIDI-Unprocessed_XP_01_R1_2004_01-02_ORIG_MID--AUDIO_01_R1_2004_03_Track03_wav.midi,2004/MIDI-Unprocessed_XP_01_R1_2004_01-02_ORIG_MID--AUDIO_01_R1_2004_03_Track03_wav.wav,data\raw\maestro-v3.0.0\2004\MIDI-Unprocessed_XP_01_R1_2004_01-02_ORIG_MID--AUDIO_01_R1_2004_03_Track03_wav.midi,data\raw\maestro-v3.0.0\2004\MIDI-Unprocessed_XP_01_R1_2004_01-02_ORIG_MID--AUDIO_01_R1_2004_03_Track03_wav.wav,train,ludwig_van_beethoven__sonata_in_a_flat_op_110,Classical,1
track_001049,Ludwig van Beethoven,"Sonata in A-flat, Op. 110",2009,1183.00228922,2009/MIDI-Unprocessed_21_R1_2009_01-03_ORIG_MID--AUDIO_21_R1_2009_21_R1_2009_01_WAV.midi,2009/MIDI-Unprocessed_21_R1_2009_01-03_ORIG_MID--AUDIO_21_R1_2009_21_R1_2009_01_WAV.wav,data\raw\maestro-v3.0.0\2009\MIDI-Unprocessed_21_R1_2009_01-03_ORIG_MID--AUDIO_21_R1_2009_21_R1_2009_01_WAV.midi,data\raw\maestro-v3.0.0\2009\MIDI-Unprocessed_21_R1_2009_01-03_ORIG_MID--AUDIO_21_R1_2009_21_R1_2009_01_WAV.wav,train,ludwig_van_beethoven__sonata_in_a_flat_op_110,Classical,1
track_001050,Ludwig van Beethoven,"Sonata in C Major, Op. 2 No. 3, 1st mov.",2013,422.9696625,2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_16_R1_2013_wav--2.midi,2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_16_R1_2013_wav--2.wav,data\raw\maestro-v3.0.0\2013\ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_16_R1_2013_wav--2.midi,data\raw\maestro-v3.0.0\2013\ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_16_R1_2013_wav--2.wav,test,ludwig_van_beethoven__sonata_in_c_major_op_2_no_3_1st_mov,Classical,1
track_001051,Ludwig van Beethoven,"Sonata in C Major, Op. 53 'Waldstein'",2004,804.745489242,2004/MIDI-Unprocessed_SMF_22_R1_2004_01-04_ORIG_MID--AUDIO_22_R1_2004_10_Track10_wav.midi,2004/MIDI-Unprocessed_SMF_22_R1_2004_01-04_ORIG_MID--AUDIO_22_R1_2004_10_Track10_wav.wav,data\raw\maestro-v3.0.0\2004\MIDI-Unprocessed_SMF_22_R1_2004_01-04_ORIG_MID--AUDIO_22_R1_2004_10_Track10_wav.midi,data\raw\maestro-v3.0.0\2004\MIDI-Unprocessed_SMF_22_R1_2004_01-04_ORIG_MID--AUDIO_22_R1_2004_10_Track10_wav.wav,train,ludwig_van_beethoven__sonata_in_c_major_op_53_waldstein,Classical,1
track_001052,Ludwig van Beethoven,"Sonata in D Minor, Op. 31 No. 2 ""Tempest""",2018,1451.39945672,2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_06_R1_2018_wav--2.midi,2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_06_R1_2018_wav--2.wav,data\raw\maestro-v3.0.0\2018\MIDI-Unprocessed_Recital5-7_MID--AUDIO_06_R1_2018_wav--2.midi,data\raw\maestro-v3.0.0\2018\MIDI-Unprocessed_Recital5-7_MID--AUDIO_06_R1_2018_wav--2.wav,train,ludwig_van_beethoven__sonata_in_d_minor_op_31_no_2_tempest,Classical,1
track_001053,Ludwig van Beethoven,"Sonata in D minor, Op. 31, No. 2",2004,497.066909717,2004/MIDI-Unprocessed_XP_21_R1_2004_02_ORIG_MID--AUDIO_21_R1_2004_02_Track02_wav.midi,2004/MIDI-Unprocessed_XP_21_R1_2004_02_ORIG_MID--AUDIO_21_R1_2004_02_Track02_wav.wav,data\raw\maestro-v3.0.0\2004\MIDI-Unprocessed_XP_21_R1_2004_02_ORIG_MID--AUDIO_21_R1_2004_02_Track02_wav.midi,data\raw\maestro-v3.0.0\2004\MIDI-Unprocessed_XP_21_R1_2004_02_ORIG_MID--AUDIO_21_R1_2004_02_Track02_wav.wav,train,ludwig_van_beethoven__sonata_in_d_minor_op_31_no_2,Classical,1
track_001054,Ludwig van Beethoven,"Sonata in D minor, Op. 31, No. 2",2004,781.777608279,2004/MIDI-Unprocessed_XP_21_R1_2004_02_ORIG_MID--AUDIO_21_R1_2004_03_Track03_wav.midi,2004/MIDI-Unprocessed_XP_21_R1_2004_02_ORIG_MID--AUDIO_21_R1_2004_03_Track03_wav.wav,data\raw\maestro-v3.0.0\2004\MIDI-Unprocessed_XP_21_R1_2004_02_ORIG_MID--AUDIO_21_R1_2004_03_Track03_wav.midi,data\raw\maestro-v3.0.0\2004\MIDI-Unprocessed_XP_21_R1_2004_02_ORIG_MID--AUDIO_21_R1_2004_03_Track03_wav.wav,train,ludwig_van_beethoven__sonata_in_d_minor_op_31_no_2,Classical,1
track_001055,Ludwig van Beethoven,"Sonata in E Major, Op. 109",2018,1114.77319078,2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_05_R1_2018_wav--1.midi,2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_05_R1_2018_wav--1.wav,data\raw\maestro-v3.0.0\2018\MIDI-Unprocessed_Recital5-7_MID--AUDIO_05_R1_2018_wav--1.midi,data\raw\maestro-v3.0.0\2018\MIDI-Unprocessed_Recital5-7_MID--AUDIO_05_R1_2018_wav--1.wav,train,ludwig_van_beethoven__sonata_in_e_major_op_109,Classical,1
track_001056,Ludwig van Beethoven,"Sonata in E Major, Op. 14, No. 1",2009,753.739897969,2009/MIDI-Unprocessed_17_R1_2009_01-03_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_01_WAV.midi,2009/MIDI-Unprocessed_17_R1_2009_01-03_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_01_WAV.wav,data\raw\maestro-v3.0.0\2009\MIDI-Unprocessed_17_R1_2009_01-03_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_01_WAV.midi,data\raw\maestro-v3.0.0\2009\MIDI-Unprocessed_17_R1_2009_01-03_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_01_WAV.wav,test,ludwig_van_beethoven__sonata_in_e_major_op_14_no_1,Classical,1
track_001057,Ludwig van Beethoven,"Sonata in E-flat Major, Op. 81a",2009,934.418136094,2009/MIDI-Unprocessed_20_R1_2009_01-05_ORIG_MID--AUDIO_20_R1_2009_20_R1_2009_01_WAV.midi,2009/MIDI-Unprocessed_20_R1_2009_01-05_ORIG_MID--AUDIO_20_R1_2009_20_R1_2009_01_WAV.wav,data\raw\maestro-v3.0.0\2009\MIDI-Unprocessed_20_R1_2009_01-05_ORIG_MID--AUDIO_20_R1_2009_20_R1_2009_01_WAV.midi,data\raw\maestro-v3.0.0\2009\MIDI-Unprocessed_20_R1_2009_01-05_ORIG_MID--AUDIO_20_R1_2009_20_R1_2009_01_WAV.wav,train,ludwig_van_beethoven__sonata_in_e_flat_major_op_81a,Classical,1
track_001058,Ludwig van Beethoven,"Thirty-Two Variaions in C Minor, WoO80",2011,628.812138281,2011/MIDI-Unprocessed_12_R3_2011_MID--AUDIO_R3-D4_03_Track03_wav.midi,2011/MIDI-Unprocessed_12_R3_2011_MID--AUDIO_R3-D4_03_Track03_wav.wav,data\raw\maestro-v3.0.0\2011\MIDI-Unprocessed_12_R3_2011_MID--AUDIO_R3-D4_03_Track03_wav.midi,data\raw\maestro-v3.0.0\2011\MIDI-Unprocessed_12_R3_2011_MID--AUDIO_R3-D4_03_Track03_wav.wav,train,ludwig_van_beethoven__thirty_two_variaions_in_c_minor_woo80,Classical,1
track_001059,Ludwig van Beethoven,"Thirty-Two Variaions in C Minor, WoO80",2011,582.602248594,2011/MIDI-Unprocessed_17_R3_2011_MID--AUDIO_R3-D6_02_Track02_wav.midi,2011/MIDI-Unprocessed_17_R3_2011_MID--AUDIO_R3-D6_02_Track02_wav.wav,data\raw\maestro-v3.0.0\2011\MIDI-Unprocessed_17_R3_2011_MID--AUDIO_R3-D6_02_Track02_wav.midi,data\raw\maestro-v3.0.0\2011\MIDI-Unprocessed_17_R3_2011_MID--AUDIO_R3-D6_02_Track02_wav.wav,train,ludwig_van_beethoven__thirty_two_variaions_in_c_minor_woo80,Classical,1
track_001060,Ludwig van Beethoven,"Thirty-Two Variaions in C Minor, WoO80",2011,615.112899844,2011/MIDI-Unprocessed_22_R3_2011_MID--AUDIO_R3-D7_03_Track03_wav.midi,2011/MIDI-Unprocessed_22_R3_2011_MID--AUDIO_R3-D7_03_Track03_wav.wav,data\raw\maestro-v3.0.0\2011\MIDI-Unprocessed_22_R3_2011_MID--AUDIO_R3-D7_03_Track03_wav.midi,data\raw\maestro-v3.0.0\2011\MIDI-Unprocessed_22_R3_2011_MID--AUDIO_R3-D7_03_Track03_wav.wav,train,ludwig_van_beethoven__thirty_two_variaions_in_c_minor_woo80,Classical,1
track_001061,Ludwig van Beethoven,"Thirty-Two Variaions in C Minor, WoO80",2011,630.735213281,2011/MIDI-Unprocessed_25_R3_2011_MID--AUDIO_R3-D9_04_Track04_wav.midi,2011/MIDI-Unprocessed_25_R3_2011_MID--AUDIO_R3-D9_04_Track04_wav.wav,data\raw\maestro-v3.0.0\2011\MIDI-Unprocessed_25_R3_2011_MID--AUDIO_R3-D9_04_Track04_wav.midi,data\raw\maestro-v3.0.0\2011\MIDI-Unprocessed_25_R3_2011_MID--AUDIO_R3-D9_04_Track04_wav.wav,train,ludwig_van_beethoven__thirty_two_variaions_in_c_minor_woo80,Classical,1
track_001062,Ludwig van Beethoven,"Thirty-Two Variations  in C Minor, WoO 80",2015,649.673958333,2015/MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_19_R2_2015_wav--2.midi,2015/MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_19_R2_2015_wav--2.wav,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_19_R2_2015_wav--2.midi,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_19_R2_2015_wav--2.wav,train,ludwig_van_beethoven__thirty_two_variations_in_c_minor_woo_80,Classical,1
track_001063,Ludwig van Beethoven,"Thirty-Two Variations in C Minor, WoO 80",2008,544.017885469,2008/MIDI-Unprocessed_02_R3_2008_01-03_ORIG_MID--AUDIO_02_R3_2008_wav--1.midi,2008/MIDI-Unprocessed_02_R3_2008_01-03_ORIG_MID--AUDIO_02_R3_2008_wav--1.wav,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_02_R3_2008_01-03_ORIG_MID--AUDIO_02_R3_2008_wav--1.midi,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_02_R3_2008_01-03_ORIG_MID--AUDIO_02_R3_2008_wav--1.wav,train,ludwig_van_beethoven__thirty_two_variations_in_c_minor_woo_80,Classical,1
track_001064,Ludwig van Beethoven,"Thirty-Two Variations in C Minor, WoO 80",2008,638.0976525,2008/MIDI-Unprocessed_03_R3_2008_01-03_ORIG_MID--AUDIO_03_R3_2008_wav--1.midi,2008/MIDI-Unprocessed_03_R3_2008_01-03_ORIG_MID--AUDIO_03_R3_2008_wav--1.wav,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_03_R3_2008_01-03_ORIG_MID--AUDIO_03_R3_2008_wav--1.midi,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_03_R3_2008_01-03_ORIG_MID--AUDIO_03_R3_2008_wav--1.wav,train,ludwig_van_beethoven__thirty_two_variations_in_c_minor_woo_80,Classical,1
track_001065,Ludwig van Beethoven,"Thirty-Two Variations in C Minor, WoO 80",2008,644.729590313,2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--1.midi,2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--1.wav,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--1.midi,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--1.wav,train,ludwig_van_beethoven__thirty_two_variations_in_c_minor_woo_80,Classical,1
track_001066,Ludwig van Beethoven,"Thirty-Two Variations in C Minor, WoO 80",2008,652.961419687,2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--4.midi,2008/MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--4.wav,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--4.midi,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_09_R3_2008_01-07_ORIG_MID--AUDIO_09_R3_2008_wav--4.wav,train,ludwig_van_beethoven__thirty_two_variations_in_c_minor_woo_80,Classical,1
track_001067,Ludwig van Beethoven,"Thirty-Two Variations in C Minor, WoO 80",2008,618.502319531,2008/MIDI-Unprocessed_12_R3_2008_01-04_ORIG_MID--AUDIO_12_R3_2008_wav--1.midi,2008/MIDI-Unprocessed_12_R3_2008_01-04_ORIG_MID--AUDIO_12_R3_2008_wav--1.wav,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_12_R3_2008_01-04_ORIG_MID--AUDIO_12_R3_2008_wav--1.midi,data\raw\maestro-v3.0.0\2008\MIDI-Unprocessed_12_R3_2008_01-04_ORIG_MID--AUDIO_12_R3_2008_wav--1.wav,train,ludwig_van_beethoven__thirty_two_variations_in_c_minor_woo_80,Classical,1
track_001068,Ludwig van Beethoven,"Thirty-Two Variations in C Minor, WoO 80",2015,578.201041667,2015/MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_12_R2_2015_wav--1.midi,2015/MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_12_R2_2015_wav--1.wav,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_12_R2_2015_wav--1.midi,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_12_R2_2015_wav--1.wav,train,ludwig_van_beethoven__thirty_two_variations_in_c_minor_woo_80,Classical,1
track_001069,Ludwig van Beethoven,"Thirty-Two Variations in C Minor, WoO 80",2015,673.126041667,2015/MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_21_R2_2015_wav--2.midi,2015/MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_21_R2_2015_wav--2.wav,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_21_R2_2015_wav--2.midi,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_21_R2_2015_wav--2.wav,train,ludwig_van_beethoven__thirty_two_variations_in_c_minor_woo_80,Classical,1
track_001070,Ludwig van Beethoven,"Thirty-Two Variations in C Minor, WoO 80",2015,669.285416667,2015/MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_22_R2_2015_wav--2.midi,2015/MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_22_R2_2015_wav--2.wav,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_22_R2_2015_wav--2.midi,data\raw\maestro-v3.0.0\2015\MIDI-Unprocessed_R2_D2-19-21-22_mid--AUDIO-from_mp3_22_R2_2015_wav--2.wav,train,ludwig_van_beethoven__thirty_two_variations_in_c_minor_woo_80,Classical,1
track_001071,Ludwig van Beethoven,"Thirty-Two Variations in C Minor, WoO 80",2013,802.034454375,2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_07_R3_2013_wav--2.midi,2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_07_R3_2013_wav--2.wav,data\raw\maestro-v3.0.0\2013\ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_07_R3_2013_wav--2.midi,data\raw\maestro-v3.0.0\2013\ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_07_R3_2013_wav--2.wav,train,ludwig_van_beethoven__thirty_two_variations_in_c_minor_woo_80,Classical,1
track_001072,Ludwig van Beethoven,"Thirty-Two Variations in C Minor, WoO 80",2013,602.1575175,2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_08_R3_2013_wav--1.midi,2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_08_R3_2013_wav--1.wav,data\raw\maestro-v3.0.0\2013\ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_08_R3_2013_wav--1.midi,data\raw\maestro-v3.0.0\2013\ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_08_R3_2013_wav--1.wav,train,ludwig_van_beethoven__thirty_two_variations_in_c_minor_woo_80,Classical,1
track_001073,Ludwig van Beethoven,"Thirty-Two Variations in C Minor, WoO 80",2013,663.106975781,2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_12_R3_2013_wav--1.midi,2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_12_R3_2013_wav--1.wav,data\raw\maestro-v3.0.0\2013\ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_12_R3_2013_wav--1.midi,data\raw\maestro-v3.0.0\2013\ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_12_R3_2013_wav--1.wav,train,ludwig_van_beethoven__thirty_two_variations_in_c_minor_woo_80,Classical,1
